sNRV,sOR,sENC,sENS,sLS,sAX_MX,sAX_MN,sROUND,sSC,sPD,sNRL_mean,sNRL_sd,sNRL_ar,sNRL_rg,sNRL_ent,sNRL_zc,mMU,mMA,mMUA,Class
0.115688953213131,0.805463441492623,0.983916411082809,0.882309431729327,1.97266469120485,157.075297160109,79.6259485255813,0.305909555544162,5.20223152541323,8.8824384207937,0.559093837116456,0.252765532197798,0.191188003057214,0.00620907894090145,4.15787830149944,2,2,2,4,1
0.0441137809558862,0.911455766786835,0.992386402533656,0.472175153540644,3.12904868463986,136.180631938774,43.5214167830848,0.369920482250267,1.84718293606192,3.49486656668559,0.584263376769323,0.228598002776299,0.163794720108591,0.00583961677538061,4.26602038271336,2,2,2,4,0
0.0599100586905155,0.879413443168002,0.980159717221968,0.627758967269716,2.99579375975612,135.689580132973,45.2933649691622,0.377433923295065,2.71680724763771,4.9292250692487,0.588837442066821,0.246709818114575,0.181662584411636,0.00579756095335994,4.27118766968166,2,2,2,4,0
0.0471489259857596,0.832825092572424,1.00105578243921,0.434616320712075,1.69893836889725,69.0816533220823,40.6616594143564,0.159739741407654,2.26596305874193,8.18747199224734,0.640753285247483,0.240518128748755,0.165238882307805,0.00958415599875505,4.17276476245488,2,1,1,2,0
0.0496525767226404,0.835695788469402,0.953727656429308,0.53024432026757,1.39507731460379,55.2428009173459,39.5983794869715,0.135290676340384,1.93299710449036,7.99574704943822,0.840065431931836,0.120828292956149,0.0639489664260364,0.00534232707610269,3.45983967100337,2,2,2,4,0
0.159223349430365,0.764838968906472,0.774031663666683,1.34831069717812,1.29717454671827,124.408360122973,95.907185688861,0.466004074338973,6.45714923064004,10.73868982427,0.614607026649202,0.173242443494758,0.111182124950544,0.0077250680227014,4.09390542524971,8,3,5,8,1
0.133817877062682,0.768295061866013,0.847351482104055,1.19146980198619,1.50747036252441,126.430800423725,83.8695098535831,0.381004137484664,5.92404003110383,10.8394816860273,0.542136754798569,0.257859120780564,0.194463158530525,0.00688104828060134,4.38457422974191,2,3,6,9,1
0.079155672823219,0.763828464885022,1.02432899900788,0.454280522508314,1.92454752192811,49.0317447571546,25.4770247024257,0.24151489624104,2.01635747114365,10.9332552791206,0.754766481583694,0.152354734029065,0.0885412199293568,0.00931691195571795,3.7326364621293,2,1,2,3,1
0.0896269335759782,0.791707994445547,1.05071622461327,0.606951934075682,1.64193359277058,51.0835481044436,31.1118234801725,0.16079971419176,2.00172481206756,9.85346598553891,0.720561568358047,0.23564428697082,0.146382119044326,0.0156646315139914,3.90919906220596,2,1,1,2,1
0.107189338330991,0.746621621621622,0.997628759073626,0.616740698649407,2.0407467869346,121.017090848614,59.3003951413262,0.355874802085527,5.27951003257762,11.2052711038265,0.521962497463578,0.274601239989435,0.229948757503564,0.00848492492512367,4.43849248144051,2,2,3,5,1
0.0567803252988438,0.882911037389618,0.925757558320194,0.643336648433615,1.77591143726124,129.679758388637,73.021523296581,0.248935062235872,2.81429551514617,5.22860616700941,0.568534392760145,0.232250308798644,0.164275046687923,0.00679143649225005,4.27683608652634,2,2,2,4,1
0.255678307955082,0.614089683411565,0.822258765607883,1.02434964467872,1.87296417026914,267.189215768051,142.655807307653,0.595196221464482,18.9660513726375,16.6321030539437,0.632519195504942,0.204434730102019,0.128460673257848,0.00527418226004383,4.23360117935279,6,2,3,5,1
0.21223534877547,0.800844596115578,0.708595601270822,1.46893439090004,1.15404749810939,138.560195355395,120.064551573821,0.539693077898582,6.47672858757521,8.79816031488656,0.596859262844451,0.280087229994465,0.205947834480075,0.00598075181881033,4.40539390781184,2,3,10,13,1
0.107847850872976,0.826028999700754,0.833897933835956,0.928286162864972,1.45505604096095,126.372061358202,86.8503052808492,0.367206032706594,4.42851735598149,8.07433280069201,0.581801460491331,0.264338118142109,0.202199805283501,0.00657004183457273,4.2516635744799,2,3,6,9,1
0.105788267572918,0.858786381967674,0.846783328512223,1.19402603870688,1.36432797078164,115.35354637205,84.5497188670565,0.341129253464487,3.31230264956623,6.32642558196884,0.607768781564219,0.269251348489221,0.197955571553231,0.00612769367198793,4.24973458029812,2,3,6,9,1
0.143059028155234,0.799672233494615,0.925718160147889,0.63718325587506,3.27249098649584,139.670472911284,42.680170392415,0.541710730979501,4.35325245068493,7.59807102231178,0.505146031423526,0.215106127107388,0.174971076569792,0.00899279985335564,4.28635277253312,4,2,3,5,1
0.0632391729771122,0.815659346159236,0.901783012284071,0.832111989261304,2.01348740101218,122.047122867542,60.6147934207032,0.340216907012792,4.32377202015696,8.34552454437046,0.528973501189831,0.260812591016313,0.202643281605999,0.00693266711108013,4.42240743679205,2,2,5,7,1
0.152785762264676,0.801506614404704,0.785961364567867,1.14846904612138,1.25629726877651,175.238465236222,139.488057159341,0.440142221553771,7.86625025208456,9.24684238749869,0.6015698542311,0.248825026624512,0.181198635922566,0.00499900162420031,4.3219039012861,2,3,8,11,1
0.149055235851194,0.766494597588246,0.90106965267601,0.844447842314135,1.86289264790527,117.636332580462,63.1471344914791,0.420648242470021,4.83292144728256,10.5183827498039,0.532775252686966,0.256124609165233,0.208394848918583,0.00799158251112105,4.27928260665831,2,2,4,6,1
0.097770154373928,0.866142539236355,0.858767757475127,1.08680927574784,1.45208658763384,122.662352771816,84.4731669698104,0.317881156621761,3.40134363664056,6.14818188970106,0.732976319927553,0.127022842964002,0.0698371937435402,0.00875974973792061,3.70945982967389,10,2,8,10,1
0.0589757998397096,0.881711334698602,0.933116860656163,0.89196765748442,1.6838666392394,170.795390618955,101.430473553477,0.249843968681989,3.85735294871373,5.46945122892784,0.657184906213498,0.207430947725443,0.12693192100527,0.00572549828464807,3.97953278333988,2,3,4,7,1
0.0248558443844012,0.963252120069996,0.967195294318487,0.703421066292893,1.11668544154213,130.026632091239,116.439802341897,0.0674088517469298,1.08655392121684,1.82289579727594,0.729565335064619,0.175709055581865,0.109505449831698,0.00481547042551614,3.75235240894677,4,2,2,4,1
0.0321743281682016,0.925597631047399,0.951555765053479,1.03669809104558,1.09466714727531,131.209563629005,119.862520726591,0.0977313178601394,2.3201682718011,3.67166316901851,0.633781870035094,0.289057534222998,0.202108301338349,0.00537818560699692,4.29509327925393,2,1,4,5,1
0.0232552360667377,0.956318247264855,0.979481449000665,0.557429700316551,1.61971224054339,270.011278786102,166.703240259219,0.135300264772803,2.26787598659435,2.10768094432593,0.63338007042476,0.205311301007484,0.134991098641822,0.00291528266312542,4.00421000111469,2,2,4,6,1
0.099475018661205,0.855710601788253,0.893727668060826,1.21450431952892,1.50606116282258,196.773684507611,130.654510829313,0.312398969747507,5.50933501243983,6.50804673335612,0.73191920702764,0.122298688409865,0.0711824700839982,0.00550063202722141,3.78807692744218,6,3,7,10,1
0.105589299454822,0.863792307184799,0.814398337016396,1.20390850295378,1.26002357515444,152.710068587122,121.196199498415,0.379743300287868,4.17171535715654,6.01948318929201,0.612647630031606,0.215419686788321,0.153831133124157,0.00510463009193086,4.0779468801988,2,3,8,11,1
0.0919285336290099,0.832285527983169,0.805242505853865,1.66136037030274,1.52235383571106,192.71365993331,126.589269467238,0.421254570702919,6.68139718746211,7.44223584177525,0.668321270263042,0.152111668129608,0.0967555337879042,0.00501123080923953,3.93254779902293,6,3,9,12,1
0.0971980771967161,0.847123911310201,0.872420103619709,1.00215673274042,1.78018501251783,210.951750946537,118.499902798403,0.366213711348593,6.18372852375864,6.87254257378627,0.558770164856529,0.25591062496115,0.186807057046421,0.00440940471089993,4.3531129041422,4,2,6,8,1
0.0608975773355104,0.892497176123034,0.895394223263076,0.912476172180929,1.55757604851264,104.88543560195,67.3388857655507,0.268387937169522,2.29986964366938,4.93755865804664,0.601529383695893,0.236009901861914,0.166694068356666,0.00836677370297651,4.13519847905619,2,2,5,7,1
0.0788238894272454,0.8658644264487,0.893428152807061,0.847972864868324,1.56709957107835,96.9037445537785,61.8363672240031,0.275111166674673,2.54730446143199,6.12509555396709,0.636487656998171,0.166675462984526,0.101484259631906,0.00964225422095613,3.8748710909646,6,2,7,9,1
0.0512908136319861,0.863228522302812,0.931478085521158,1.24131082423039,1.59067605976161,156.441948494466,98.3493449432509,0.230413282663032,4.24637096204319,6.51506477715666,0.671548648316244,0.22523609707792,0.146631813449339,0.00405294438891964,4.18634149945064,2,2,6,8,1
0.0831607116863922,0.877766616629609,0.861069703258902,0.730550382252771,1.90848840085391,159.864366612791,83.7649139189234,0.368432583411341,3.68235225376306,5.33616864991609,0.527098539272734,0.255302021554976,0.201597852615621,0.00544458793243503,4.42996705717405,2,2,3,5,1
0.148427747142029,0.830500137724786,0.805895132263616,1.30285828602866,1.39774579956828,148.373405951425,106.151924046027,0.446502838950861,5.03679835068253,7.21088228433915,0.688777034928704,0.125966944781041,0.0709937548142075,0.00746897767296886,3.8369980981942,12,3,9,12,0
0.13125230254768,0.798547449967721,0.76822432615079,1.82795293278415,1.50298972938946,221.738636177183,147.531704203499,0.4982361982739,9.30011274785158,9.1610521345549,0.684668901944626,0.13254908008078,0.0800690788803576,0.00490816749404324,3.84862313432087,14,2,14,16,0
0.173228290921402,0.798822678921822,0.772647129063018,1.42705574943444,1.49333465491584,173.167544030916,115.960306325761,0.471306662876269,7.33697145091438,8.95605344899359,0.615305800033962,0.145925653424436,0.0918191422777987,0.00579077570157355,3.86853485049969,6,4,10,14,1
0.139918552621183,0.752516755573793,0.757271339999024,1.82380807799327,1.64231348776202,188.548289643333,114.806515959549,0.532956086491927,9.83818302942047,11.5599744546087,0.681244345507666,0.192276209478652,0.117718080662253,0.00658774300434016,4.15950356547769,8,3,9,12,1
0.0408288288288288,0.915428659857629,0.865423446096219,1.58504729781137,1.05056829932319,232.626286517629,221.42899863578,0.253857078110212,4.83106524174074,4.01275456598618,0.647106066771486,0.201479482978867,0.142561326202288,0.00281095694911405,3.91053637007172,2,3,8,11,1
0.0598825052833383,0.910330193590873,0.863574337571763,1.63313442245193,1.21614064414673,257.592231711869,211.811218506394,0.274475695013308,5.19147746970829,4.18015461716937,0.62868578961151,0.199541167555793,0.138890297805906,0.00282987573961337,4.09203521676642,2,3,10,13,1
0.0651682462394574,0.875005352631354,0.958527103224995,0.488334237655996,2.8182861416567,99.7813832123456,35.4049866468457,0.365967522339206,2.12800111999432,5.18815940874992,0.549045429545968,0.239614379739614,0.177711678722638,0.00889015989071357,4.19200658963665,2,2,2,4,0
0.0778222869628551,0.879720482276694,0.95177676163301,0.63580553613986,2.64288904773893,105.547827922942,39.9365338523164,0.361425975791522,2.19900548275071,4.98629919320388,0.832828112399324,0.101014268039176,0.0536188492176946,0.00287507850420863,3.34176667011476,2,2,2,4,0
0.017787610619469,0.945419641948197,0.983244839191767,0.485022984528694,1.21452451602592,113.815620190366,93.712081303048,0.0359028405995323,1.35838647533092,2.70425086955899,0.604833671186094,0.288170475338566,0.21040906529942,0.00652430163284378,4.37686451593159,2,1,1,2,0
0.022208067940552,0.873828031092235,0.973227839037663,0.463504535722957,1.22335677856378,95.9869055746994,78.4619068260594,0.0738663971383033,2.57137605392821,6.30507823031916,0.651909589298838,0.24808659130482,0.166912144133245,0.00659158931477002,4.23715379973175,2,1,1,2,0
0.075298673778817,0.851331897731193,0.983692402753421,0.490311268573081,3.23161142147573,202.142101412166,62.5514874928424,0.410673105791047,4.41790704392723,5.97521144608697,0.534413795490496,0.25268141758772,0.18625779645685,0.00578302570362177,4.35642322241481,4,2,2,4,0
0.0864269388566318,0.851640162443767,0.979862297718364,0.810368615141584,2.64271371442204,172.618751182895,65.3187480130236,0.361652637867894,4.17965835142659,6.29418716397502,0.594064657134768,0.247280443322813,0.179396311800959,0.00453533816806636,4.30585523641968,2,2,2,4,0
0.14886777083899,0.804766650967678,0.820086992663189,0.986514028012662,1.28749549478414,132.792826692231,103.140420475409,0.391393232870568,5.42118572895285,8.91985819057112,0.527142470671598,0.264666394019425,0.224563075159069,0.00572159364471067,4.35588017075921,2,3,7,10,1
0.0676781751561129,0.915288159989074,0.869928663762149,0.851210590233826,1.40247652710523,202.346761315197,144.278180350618,0.276947386087875,3.55416536666951,3.86114372341486,0.712669067458436,0.155910636014682,0.0886855772896647,0.00469190801210252,3.84733927495172,6,3,7,10,1
0.0620751178004483,0.842477166782678,0.979751776386279,0.573128039902104,1.88798420809225,263.562159776126,139.599769238773,0.258020150428037,7.01488616761944,7.2718535151056,0.60164024445787,0.19624811192705,0.136111378306358,0.00362352995580981,4.01380202291663,4,2,2,4,1
0.0942921383387064,0.824827024064384,0.914012940782184,0.872087261579931,1.88480340299463,246.94595452337,131.019476159166,0.334788553187843,7.66062474446454,7.79467085075495,0.596052206554781,0.260477312460638,0.187431641890458,0.0038101127730186,4.25178364663114,2,2,3,5,1
0.155729400674824,0.835155193214638,0.794903881631992,1.39988604436411,1.29722877609847,146.848593240743,113.201769762157,0.425376194792185,4.91468881770442,7.24514923788676,0.597353162883093,0.220781514227088,0.165274846844103,0.00590534874548218,4.10908174665946,2,3,10,13,1
0.150542356506082,0.821718137236382,0.770341804095262,1.47120449517184,1.2490458296003,157.32326848611,125.954760632326,0.450152113129006,6.09255641500003,8.05137605065159,0.578251550070248,0.264010236441309,0.204132406440928,0.00490387896401263,4.2536867759334,2,3,11,14,1
0.0325592440081385,0.91842833981756,0.936677645675944,1.36602378580747,1.25990022567136,271.194136652972,215.250486607748,0.155585544443659,4.85368543150644,3.88721164021301,0.655067299254043,0.158332055973495,0.0990272972493971,0.00250869579836256,3.95682514398995,6,2,9,11,1
0.107120906137501,0.814152650121262,0.937435194083931,0.974209817362037,2.10038736216576,238.994422923797,113.785879323405,0.348403147233853,7.41457894251044,8.35726453885125,0.619379941441959,0.212815554572501,0.129845257762541,0.00491650332447058,4.15368154993892,6,3,5,8,1
0.0934725456320889,0.857431069266981,0.996456971691433,0.524013895314805,2.94032792189932,176.390320239325,59.9900163942886,0.385037042884917,3.54359494788293,5.83454004023177,0.559965760611911,0.236882898056245,0.17000183068024,0.00732836769666263,4.30164743573963,4,2,3,5,1
0.0998717576461479,0.833768714685202,0.997848273566457,0.551998014395632,4.18411559961067,237.445012495668,56.7491520831217,0.540921058143976,5.59078666784282,5.94962460915874,0.520503113610558,0.234527126125757,0.18471555113713,0.00561432462972062,4.37299142717534,4,2,3,5,1
0.0814228635711238,0.860081513380498,0.953653392435833,0.520101208883891,2.06648093522616,89.8818252602207,43.4951146792863,0.257552560010948,2.28224897473741,6.43178487354105,0.570121293270863,0.260912357596299,0.185825447349926,0.00994121096394353,4.25855732363999,2,2,2,4,0
0.079879427279578,0.863842097895572,0.963608786926083,0.453436737757208,2.00890814895027,80.5591363345828,40.1009555248596,0.226614373488783,1.98742382858171,6.49917548264099,0.778623001697481,0.148125117304659,0.0833500019566811,0.00518670425940861,3.69630215034072,2,2,3,5,0
0.0398818210942228,0.87184890447894,1.02578269603413,0.5155432440751,1.87510857832179,212.164483076507,113.147838759499,0.175371321999206,4.68733913579153,5.95038934439692,0.559797935585065,0.234202964278097,0.174583570830689,0.00410880275435177,4.21279793508273,2,2,2,4,0
0.0412803673509822,0.9171248591094,0.963059720090542,0.742409045968683,1.99302131944295,232.342205468524,116.577882635728,0.236538575070057,3.4313174486773,3.69422579198245,0.541869361189874,0.266128694292814,0.202911200849354,0.00384586955517473,4.442173864625,2,2,4,6,0
0.0608426196293427,0.891841367338764,0.925143546133948,0.556914350017798,2.12610520703946,147.411651680649,69.3341285241078,0.30129637776363,2.74788469441412,4.76109380965955,0.532655299453776,0.256556632152848,0.194963015496507,0.00627240911571396,4.39304022564142,4,2,3,5,0
0.0232926803491788,0.932681709472809,0.976716671364394,0.498785102001553,1.65738086161807,110.852189614431,66.8839565977658,0.122153707178967,1.4185955844767,3.17567830620684,0.595460134280868,0.276111379245358,0.200812264875276,0.00736899905276178,4.42260945236956,2,2,3,5,0
0.100399003503939,0.824459922087121,0.914634977689638,0.921499740828198,1.94668077834248,122.044322477179,62.6935467976907,0.329621095650373,3.99268505461869,7.92056657151805,0.792269247550094,0.13231186618465,0.0745933249641423,0.00330949489505502,3.64519545723052,2,2,4,6,1
0.0931308749096168,0.850290459826542,0.958322452940285,0.67280488994594,2.1617140089893,126.307502781928,58.4293307332467,0.283514704853038,3.22525364459351,6.84449402267636,0.717965618816536,0.175189500104432,0.105913641633189,0.00433995692185651,3.96103246291135,2,2,4,6,1
0.0564526513688223,0.86665501136392,0.916432755000553,0.815968872596308,1.49662919630187,95.0504070569604,63.5096570959777,0.219375879356554,2.61875691417715,6.23237752933437,0.733573021753972,0.173771349739202,0.106456446649725,0.0047127145096405,3.81643182625893,2,2,4,6,1
0.1168083254634,0.828014972944926,0.872037210408215,0.841825431989366,1.66934721972539,116.07732061107,69.534557723806,0.33787418092269,3.9256279389248,7.73957461812788,0.599277037539576,0.266320557498804,0.194999635434849,0.00698703285424556,4.27425900081584,2,2,3,5,1
0.106822557167676,0.877253343671254,0.855823346242855,0.950193997941246,1.50030320225916,96.7687023743668,64.4994306675161,0.313412472034814,2.41518539001127,5.52638599874107,0.728001162186506,0.171682475819619,0.104197788247055,0.00468971500123439,3.8540694765466,2,2,5,7,1
0.125924663371399,0.848308612299935,0.824148651842694,1.12786516358181,1.46954721085395,137.088922190411,93.286504290494,0.375339085021834,4.01470233377353,6.80319094862838,0.601904259624197,0.278366852955629,0.194048878813564,0.00628061441181294,4.39073848871418,2,2,8,10,1
0.139913253782655,0.808451476065314,0.806236051721494,1.31800677228329,1.17369440852259,130.911342221297,111.5378426196,0.386431298614485,5.42403220612981,8.84767189711068,0.613586847558016,0.260758451692853,0.186048459177535,0.00502889147279258,4.30779158436123,2,3,9,12,1
0.041628790366343,0.875898796351626,0.932583152800718,1.06878476835696,1.30385068097655,246.795537711083,189.282056075808,0.192282289872987,6.49974392250157,5.95008014607681,0.609375643602233,0.275878584829223,0.206836111146835,0.00312158691575099,4.16952972814444,2,3,9,12,1
0.0513928082248296,0.910787083172051,0.911711732699288,0.969385310698373,1.56855363768802,241.472489995066,153.945956448761,0.234062394205529,4.30433470994328,4.18713697330531,0.613874064104085,0.236254623504593,0.163599534256351,0.00344254840710672,4.27102335876264,6,2,6,8,1
0.0882164854767594,0.829144577524707,0.927532677320185,0.73857263998687,1.66728262249332,87.1778699101203,52.2873979096304,0.23890319252704,2.89229592233885,8.13727634082456,0.59842796394107,0.253554540950002,0.175261804099174,0.00931622915272135,4.19822314401897,2,2,1,3,1
0.0665825507797956,0.87401132211828,0.921524558838657,0.706974352729462,1.97654528640576,122.903221596875,62.1808275490451,0.311197781930303,2.77258984687001,5.49763662725741,0.576800903901697,0.254815959274214,0.192780309908089,0.0059684901244089,4.3675132868373,2,2,3,5,1
0.0620533861970402,0.857369051694625,0.986593067780596,0.609897476738208,1.76496614450435,80.2415794445616,45.4635233057659,0.209730399816911,2.07685918168415,6.47253361845962,0.792186787401193,0.137008385754565,0.0762184875928846,0.00465929881484204,3.68553902734155,2,2,3,5,1
0.0484355862376127,0.866090558491644,0.953618595735311,0.538754074610648,2.05159669383679,93.0166022675293,45.3386391911046,0.249754432916561,2.34342389808459,6.10616344825309,0.738285005834919,0.163229931950982,0.0968258474430428,0.00501588084463118,3.90185728346363,2,2,3,5,1
0.0609391219393051,0.836654680431504,0.919265102498196,0.955912331544556,1.44404654890012,136.569259931662,94.5740011190652,0.225068982136273,4.62139452669737,7.86822530215113,0.588422239452145,0.284530817523292,0.216320615585059,0.00600469537245033,4.27578137479815,2,2,7,9,1
0.0918521629567409,0.863103427034352,0.928213478665426,0.816273924344296,1.54004740717173,107.615511864011,69.8780513917066,0.249233262934923,2.89673025730739,6.34379801908736,0.597696848191763,0.270282880853363,0.20017372224188,0.00660234800581262,4.23597884490825,2,2,4,6,1
0.193036970434231,0.709156595314026,0.857920208133523,1.05367578653043,1.92624547150585,160.300551622875,83.219171177368,0.533355172695626,8.65986562058994,12.4258750538088,0.609803963885362,0.265291655213242,0.185006045937354,0.00720002130280605,4.32365208207814,2,3,5,8,1
0.16801159382102,0.777799936846654,0.838550448014421,0.951574048900158,1.88272696447942,129.743849027704,68.9127268454347,0.441778919695044,5.1800667004261,9.53289786522624,0.560100571289902,0.294925303100035,0.226822697513085,0.00750861621926055,4.36856971668639,2,2,3,5,1
0.0401779598935099,0.914815317601785,0.921144870952199,1.00753025351117,1.36793984541338,266.459903360447,194.789196508802,0.181457454187703,4.73593321572555,4.00908315532978,0.667537866616695,0.199305792853497,0.124534582967717,0.00303745953938094,3.96868994353322,2,2,9,11,1
0.0420918326559457,0.86556642841805,0.918447987699767,0.738468043045402,1.28025756364818,250.604839507362,195.745642613698,0.189951307456045,7.41996756073902,6.58070490200828,0.585740379480248,0.251939186763752,0.180409972814885,0.00306736064645685,4.32882134477363,2,3,5,8,1
0.140434426974462,0.782368803888869,0.879215505830821,0.937939659215257,1.51381080507437,112.925237604101,74.5966650690889,0.336429721561959,5.00222668289242,10.2447767243405,0.604345727912578,0.284566288761242,0.199801453427935,0.00745286016983413,4.23048937825344,2,3,5,8,1
0.0742393582423936,0.890607873789373,0.917993451473419,0.922320845131779,1.4014671091729,109.497177237754,78.130393871588,0.213851177204316,2.49596200683531,5.21672801242946,0.586691179122059,0.280856572431889,0.205924443003258,0.00676454153245894,4.42383567742734,2,2,5,7,1
0.0752469365020423,0.866291013676117,0.874263544393965,1.5580199152885,1.35391638181266,118.036141559369,87.1812640314902,0.27676479256574,3.43039150093445,6.22954373470803,0.771834422971976,0.132690583286947,0.0754790203924262,0.00821488522156718,3.72556294392929,4,1,5,6,1
0.0906539231068185,0.899526221205685,0.857718438287564,1.3154057789104,1.07300909992612,104.890918986109,97.7539882870811,0.266061484286765,2.48067907467821,4.74620567969991,0.647677660343765,0.252999414346285,0.16587698898124,0.00763320560802408,4.20279832264828,6,3,6,9,1
0.221469505484079,0.710769858491441,0.83313504322384,1.06336034125593,2.53421169787244,143.429018675763,56.5970943927759,0.579632352518728,8.06990806493268,11.9233761492623,0.591994536455945,0.21870195704167,0.160545575970685,0.00964248382658262,4.15425589500425,4,3,5,8,1
0.320649931224209,0.583257141940555,0.784265866463744,0.811618966253738,1.96499679727133,135.619073109726,69.0174524956232,0.643593249989162,9.75619154129388,17.1586171433289,0.547288221026793,0.200557939220506,0.143578824432751,0.00992106051321989,4.26061883141945,8,3,4,7,1
0.107079717132755,0.741185432385374,0.899044168562667,0.581095485335075,1.53204953354194,111.856349097039,73.0109220675383,0.332200008223193,5.8721027467138,12.5174925384232,0.544333134745597,0.277336646544793,0.226430112184652,0.00720069449609006,4.30863557589527,2,3,3,6,1
0.101132707248803,0.819428133775849,0.901995324547593,0.760836839150141,1.54105569202927,94.9020000356139,61.5824596907633,0.272919391936456,3.46789617054082,8.46242387439977,0.63148090722542,0.249855784035388,0.164005595387919,0.00752740513805693,4.10756433320828,4,2,3,5,1
0.148529978724316,0.81125779565192,0.844418541362111,0.84706607115355,2.1679907607149,148.986410658959,68.7209619887082,0.45597520880728,4.87469473906227,8.04899761546113,0.678055781167761,0.189887423213441,0.123883157381757,0.00373078293233763,4.02713827344667,2,2,2,4,1
0.104632344162477,0.824663269739701,0.843981109064016,0.912773447708651,2.14049126144412,219.722640759365,102.65056658588,0.441796811333223,6.95270176986678,7.75237466858856,0.5466782867348,0.25999109354817,0.193577367061272,0.00392915430995691,4.36468113616187,4,2,2,4,1
0.165504291845494,0.760216372799693,0.798841304848744,1.40102192187242,1.31262657966268,114.512441935928,87.2391613198595,0.435281166724744,5.92282098544629,10.907460996014,0.597398452422319,0.168736751584529,0.12257195605962,0.00770550439013008,3.89894275054161,4,3,7,10,1
0.0687063660512862,0.832241039681851,0.863992484916569,1.48797847895533,1.49139639258747,135.935221846092,91.1462723939231,0.357239381024016,4.84788475465449,7.98704315254995,0.609874304907695,0.249722259326664,0.178941892522068,0.00450451107888612,4.25568574693535,2,2,8,10,1
0.151608146347296,0.859463261782448,0.796291131762582,1.17873013481961,1.33389981111703,97.0882147932719,72.785237679859,0.397914821354877,2.85318247681245,6.18149530256615,0.611201607968509,0.255462069607947,0.175746117683385,0.00883486276197595,4.23724389038281,6,3,8,11,1
0.140393699007842,0.784541649497951,0.870268523625967,0.918869453028894,1.4240770177054,99.8370721381835,70.1065117243799,0.362632291239295,4.25950097090259,9.88991178954617,0.693796566594839,0.239484551123522,0.150760660545879,0.00626897375555364,4.04340072852128,2,3,6,9,1
0.0953049268624371,0.814000947839796,0.839652749924334,2.06752649979926,1.28589120513431,244.414313887258,190.073866989182,0.357396934805401,10.4161592906789,9.12195853330879,0.584322066088983,0.270975286875408,0.205185265451283,0.00310946557269749,4.22636138345644,2,3,11,14,1
0.129908817021643,0.790638472841171,0.839689237408656,1.33929692491846,1.50150874395672,271.784793509303,181.007799390569,0.390189167823193,11.5739545872624,9.8431535437702,0.640936426474963,0.215313726727462,0.144550797235023,0.00348070025842358,4.09084965055655,4,3,10,13,1
0.151282553358136,0.735011157489657,0.815788537248927,1.56238227608167,1.58270870973304,195.498937931859,123.521742648926,0.46516305755378,11.9848721909351,12.9674689418532,0.651057862635519,0.207331612033889,0.141312117336333,0.00575249354803434,4.1437823026709,4,3,8,11,1
0.158165503193047,0.802135458878289,0.857339396141486,1.17678039467404,1.97246311784619,200.996276629594,101.901158410034,0.44615006314435,6.96836200635917,8.59007855234687,0.687617850368568,0.181464862306606,0.109913036162359,0.00679466859912201,4.09385185369662,8,4,5,9,1
0.0630435035004818,0.880794701986755,0.941664656212304,1.35273621643779,1.8332805698416,158.430846073872,86.4193122864773,0.262007479187743,3.46331843712428,5.50213752273724,0.63253855077185,0.208969060867831,0.129296211614602,0.00609064765497737,4.02402111249495,4,2,3,5,1
0.106697488638329,0.849054821903578,0.828044165645307,1.36679276571488,1.27891304562274,110.88717681838,86.7042346607589,0.357722791466925,3.88290279863024,7.121113124122,0.756332734828872,0.114452571656375,0.0566863320412672,0.00905581267498025,3.66959449631554,16,3,7,10,1
0.144336472442127,0.790603586528648,0.845019445724223,0.972552409768749,1.36168207637767,75.2850914392733,55.2883031548345,0.382352497092673,3.37307732412668,9.45649617187195,0.602964256790615,0.256151535221458,0.196044451765904,0.0117441342843708,4.0447175863764,2,2,4,6,1
0.111224932035775,0.562013389536325,1.21276477740566,0.707084209859779,2.38068791961267,123.434941803721,51.8484345582783,0.354767456667048,8.95853170123264,20.5112866249743,0.594764797745028,0.27891767403135,0.204646122821127,0.00861700907912305,4.25023088299324,2,2,4,6,1
0.0731562922868742,0.856461315079859,0.91302412273192,0.632253501505621,1.13279062171082,64.0130411214407,56.5091552618642,0.176270020820854,2.25348502741538,7.02628056100007,0.664329917233334,0.214073219094563,0.139884473622096,0.00746413901970546,4.17207879202335,2,1,3,4,1
0.0845136736375407,0.865848448362916,0.893273944537938,1.03412616339193,1.26085266321237,70.2036794710202,55.6795266563161,0.233152868402827,2.06695490475562,6.39657848490994,0.69151268076975,0.198431585199694,0.127156810465722,0.00654176560404611,4.09451509631202,2,2,2,4,1
0.0892770675963587,0.900227858503605,0.852601557153864,1.05798427335844,1.52661642054393,136.822251930401,89.6245121493269,0.322817245757264,2.7485913716188,4.41565059541144,0.609386815607328,0.207526066477241,0.139903501568483,0.00660205634338216,4.17457163309563,6,2,6,8,1
0.113338510824192,0.845558753351536,0.841969813227087,0.931125048112845,1.46354865707869,133.646395697843,91.3166740657651,0.347882571512733,4.09351671723385,6.98117362642893,0.595120703211665,0.238822037907593,0.167934249909858,0.00615674332721828,4.22956112921509,2,4,5,9,1
0.0641424146279923,0.903556069414129,0.882651651294557,1.04551897398726,1.12707974983474,178.432049185592,158.313596896541,0.231426593557474,3.77347194902437,4.57980236313147,0.843386682505476,0.0840684610580778,0.038932599958497,0.00522974805876479,3.3277986139856,16,5,8,13,1
